series_id,year,value,air_temp
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1951,20,281.2201232910156
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1952,20,279.6819763183594
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1953,11,281.6031494140625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1954,72,279.9502258300781
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1955,18,280.59075927734375
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1956,21,278.85003662109375
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1957,19,281.5987854003906
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1958,59,280.316650390625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1959,15,281.40673828125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1960,15,280.667236328125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1961,12,281.913330078125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1962,8,280.042236328125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1963,8,279.4967346191406
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1964,30,280.48602294921875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1965,17,279.6457824707031
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1966,10,281.2567138671875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1967,8,281.3052673339844
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1968,8,281.30255126953125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1969,9,279.8057861328125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1970,9,279.2328186035156
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1971,13,280.7035217285156
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1972,10,280.8248291015625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1973,9,281.34735107421875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1974,14,281.5304260253906
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1975,13,281.878173828125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1976,17,280.03912353515625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1977,9,281.31231689453125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1978,11,280.5047302246094
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1979,9,279.8523864746094
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1980,24,280.06402587890625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1981,21,281.13494873046875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1982,9,281.68267822265625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1983,10,282.18988037109375
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1984,8,281.1949157714844
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1985,8,280.2516174316406
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1986,9,280.3094787597656
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1987,10,279.6440734863281
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1988,12,281.67193603515625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1989,15,283.0232849121094
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1990,34,282.069091796875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1991,15,280.8603210449219
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1992,73,281.57440185546875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1993,59,280.5682067871094
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1994,9,281.3553771972656
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1995,17,280.9078369140625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1996,11,279.3001708984375
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1997,14,280.9454345703125
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1998,73,280.9770812988281
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,1999,18,281.8345947265625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2000,27,282.2681579589844
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2001,20,281.0545654296875
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2002,18,281.773681640625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2003,16,281.04205322265625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2004,35,281.0743713378906
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2005,13,281.23431396484375
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2006,78,281.7622375488281
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2007,29,282.2712707519531
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2008,11,282.0027770996094
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2009,32,281.25836181640625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2010,11,279.9516296386719
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2011,73,281.69244384765625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2012,33,281.1517028808594
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2013,10,281.2688293457031
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2014,33,282.5625915527344
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2015,31,282.3421630859375
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2016,12,282.0305480957031
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2017,62,281.90972900390625
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2018,12,282.6918640136719
seriesD00013_site013_speciesPICABI_varialbe_seed_unit_% individuals reproducing,2019,13,282.97784423828125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1951,24,281.2201232910156
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1952,26,279.6819763183594
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1953,27,281.6031494140625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1954,33,279.9502258300781
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1955,35,280.59075927734375
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1956,19,278.85003662109375
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1957,25,281.5987854003906
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1958,21,280.316650390625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1959,18,281.40673828125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1960,23,280.667236328125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1961,21,281.913330078125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1962,18,280.042236328125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1963,26,279.4967346191406
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1964,28,280.48602294921875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1965,55,279.6457824707031
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1966,26,281.2567138671875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1967,12,281.3052673339844
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1968,14,281.30255126953125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1969,20,279.8057861328125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1970,20,279.2328186035156
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1971,13,280.7035217285156
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1972,19,280.8248291015625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1973,26,281.34735107421875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1974,32,281.5304260253906
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1975,14,281.878173828125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1976,43,280.03912353515625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1977,71,281.31231689453125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1978,14,280.5047302246094
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1979,19,279.8523864746094
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1980,32,280.06402587890625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1981,16,281.13494873046875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1982,9,281.68267822265625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1983,9,282.18988037109375
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1984,9,281.1949157714844
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1985,20,280.2516174316406
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1986,35,280.3094787597656
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1987,20,279.6440734863281
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1988,23,281.67193603515625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1989,33,283.0232849121094
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1990,39,282.069091796875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1991,28,280.8603210449219
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1992,33,281.57440185546875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1993,37,280.5682067871094
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1994,25,281.3553771972656
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1995,38,280.9078369140625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1996,26,279.3001708984375
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1997,23,280.9454345703125
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1998,38,280.9770812988281
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,1999,36,281.8345947265625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2000,40,282.2681579589844
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2001,33,281.0545654296875
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2002,24,281.773681640625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2003,20,281.04205322265625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2004,40,281.0743713378906
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2005,36,281.23431396484375
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2006,62,281.7622375488281
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2007,29,282.2712707519531
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2008,17,282.0027770996094
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2009,31,281.25836181640625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2010,23,279.9516296386719
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2011,41,281.69244384765625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2012,18,281.1517028808594
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2013,28,281.2688293457031
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2014,45,282.5625915527344
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2015,44,282.3421630859375
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2016,36,282.0305480957031
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2017,19,281.90972900390625
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2018,17,282.6918640136719
seriesD00013_site013_speciesPINSYL_varialbe_seed_unit_% individuals reproducing,2019,57,282.97784423828125
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2007,24,282.2712707519531
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2008,17,282.0027770996094
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2009,37,281.25836181640625
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2010,6,279.9516296386719
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2011,32,281.69244384765625
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2012,21,281.1517028808594
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2013,22,281.2688293457031
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2014,18,282.5625915527344
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2015,18,282.3421630859375
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2016,27,282.0305480957031
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2017,17,281.90972900390625
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2018,61,282.6918640136719
seriesD00013_site013_speciesQUEPET_varialbe_seed_unit_% individuals reproducing,2019,8,282.97784423828125
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2007,33,282.2712707519531
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2008,22,282.0027770996094
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2009,24,281.25836181640625
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2010,4,279.9516296386719
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2011,32,281.69244384765625
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2012,20,281.1517028808594
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2013,26,281.2688293457031
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2014,31,282.5625915527344
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2015,20,282.3421630859375
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2016,33,282.0305480957031
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2017,24,281.90972900390625
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2018,66,282.6918640136719
seriesD00013_site013_speciesQUEROB_varialbe_seed_unit_% individuals reproducing,2019,10,282.97784423828125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1951,13,281.7019348144531
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1952,12,280.6498107910156
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1953,14,281.5574035644531
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1954,28,280.30206298828125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1955,13,280.6247253417969
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1956,14,279.6331787109375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1957,19,281.12109375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1958,17,280.64385986328125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1959,10,281.6681213378906
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1960,14,281.052734375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1961,11,281.49200439453125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1962,7,280.08758544921875
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1963,41,280.4454345703125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1964,10,280.75970458984375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1965,7,280.22637939453125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1966,24,281.00042724609375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1967,7,281.84521484375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1968,8,281.4259033203125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1969,7,280.3255310058594
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1970,8,280.3498229980469
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1971,35,281.5486145019531
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1972,9,281.42218017578125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1973,16,281.7559509277344
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1974,10,281.8648376464844
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1975,23,282.5893859863281
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1976,12,281.092529296875
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1977,7,281.5881042480469
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1978,13,280.9970397949219
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1979,8,280.2514953613281
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1980,83,280.21832275390625
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1981,7,280.9895935058594
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1982,50,281.541748046875
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1983,14,281.8880920410156
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1984,11,280.9994201660156
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1985,8,280.0630187988281
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1986,9,280.5638122558594
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1987,9,279.7196960449219
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1988,56,281.9613952636719
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1989,12,282.8885803222656
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1990,11,282.53607177734375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1991,12,281.51788330078125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1992,73,282.3743591308594
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1993,60,281.2674560546875
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1994,12,282.29205322265625
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1995,33,281.8909912109375
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1996,12,280.142578125
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1997,20,281.75933837890625
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1998,38,281.67498779296875
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,1999,26,282.541015625
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2000,70,282.9017639160156
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2001,30,281.86181640625
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2002,28,282.53582763671875
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2003,27,282.02203369140625
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2004,4,281.8940124511719
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2005,24,282.0977478027344
seriesD00013_site013_speciesQUESPP_varialbe_seed_unit_% individuals reproducing,2006,40,282.58392333984375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1951,13,281.12506103515625
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1952,19,279.70013427734375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1953,5,281.2532958984375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1954,13,279.86383056640625
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1955,9,280.7904968261719
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1956,11,279.0009765625
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1957,8,281.33636474609375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1958,16,280.0783996582031
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1959,6,281.5191345214844
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1960,9,281.04339599609375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1961,7,281.62939453125
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1962,3,280.1686706542969
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1963,5,279.4748840332031
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1964,12,280.3885803222656
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1965,6,279.3028259277344
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1966,6,281.20782470703125
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1967,5,281.6968994140625
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1968,6,281.1304626464844
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1969,4,279.5639343261719
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1970,7,279.46282958984375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1971,7,280.9766845703125
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1972,5,280.5827941894531
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1973,4,281.0492858886719
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1974,8,281.7941589355469
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1975,14,282.0983581542969
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1976,31,280.21563720703125
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1977,7,281.2627868652344
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1978,8,280.40570068359375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1979,6,280.0638427734375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1980,5,279.9767150878906
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1981,6,281.0549011230469
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1982,8,281.69921875
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1983,9,282.27978515625
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1984,11,281.1995544433594
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1985,6,279.9783630371094
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1986,6,280.4248046875
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1987,10,279.65228271484375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1988,1,281.7087707519531
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1989,10,282.9315490722656
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1990,24,282.3924255371094
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1991,9,281.07928466796875
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1992,64,281.9109802246094
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1993,14,280.88543701171875
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1994,10,281.826171875
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1995,72,281.3897399902344
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1996,3,279.7579345703125
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1997,2,281.1931457519531
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1998,41,281.42425537109375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,1999,4,282.247802734375
seriesD00013_site014_speciesFAGSYL_varialbe_seed_unit_% individuals reproducing,2000,74,282.8031921386719
